ID,Employment Type
2325,5
2326,2
2327,3
2328,8
2329,5
2330,8
2331,7
2332,3
2333,4
2334,3
2335,5
2336,3
2337,3
2338,5
2339,5
2340,1
2341,5
2342,8
2343,1
2344,7
2345,5
2346,8
2347,2
2348,1
2349,0
2350,1
2351,6
2352,1
2353,3
2354,8
2355,5
2356,5
2357,3
2358,6
2359,5
2360,0
2361,5
2362,5
2363,1
2364,1
2365,5
2366,4
2367,8
2368,4
2369,4
2370,1
2371,2
2372,5
2373,2
2374,3
2375,3
2376,1
2377,3
2378,0
2379,3
2380,2
2381,4
2382,5
2383,3
2384,5
2385,4
2386,5
2387,5
2388,7
2389,4
2390,5
2391,3
2392,8
2393,3
2394,8
2395,8
2396,5
2397,1
2398,5
2399,3
2400,3
2401,5
2402,4
2403,3
2404,1
2405,3
2406,1
2407,3
2408,5
2409,0
2410,1
2411,5
2412,3
2413,5
2414,5
2415,5
2416,0
2417,8
2418,3
2419,6
2420,3
2421,1
2422,4
2423,3
2424,1
2425,1
2426,3
2427,1
2428,3
2429,3
2430,1
2431,5
2432,1
2433,6
2434,1
2435,3
2436,6
2437,1
2438,3
2439,4
2440,3
2441,5
2442,0
2443,3
2444,3
2445,8
2446,3
2447,5
2448,8
2449,0
2450,5
2451,5
2452,2
2453,7
2454,0
2455,5
2456,1
2457,8
2458,8
2459,3
2460,3
2461,1
2462,8
2463,5
2464,5
2465,3
2466,2
2467,5
2468,4
2469,1
2470,5
2471,5
2472,2
2473,3
2474,5
2475,3
2476,8
2477,1
2478,5
2479,5
2480,5
2481,1
2482,1
2483,1
2484,5
2485,3
2486,3
2487,5
2488,2
2489,7
2490,5
2491,3
2492,5
2493,8
2494,3
2495,4
2496,1
2497,2
2498,4
2499,3
2500,1
2501,3
2502,3
2503,5
2504,2
2505,4
2506,5
2507,5
2508,8
2509,1
2510,5
2511,5
2512,3
2513,5
2514,4
2515,8
2516,2
2517,3
2518,3
2519,1
2520,4
2521,4
2522,1
2523,5
2524,4
2525,2
2526,3
2527,6
2528,5
2529,0
2530,3
2531,8
2532,3
2533,5
2534,1
2535,3
2536,3
2537,1
2538,5
2539,3
2540,1
2541,2
2542,4
2543,0
2544,1
2545,5
2546,0
2547,5
2548,5
2549,8
2550,3
2551,8
2552,3
2553,3
2554,8
2555,1
2556,7
2557,5
2558,1
2559,1
2560,5
2561,3
2562,8
2563,1
2564,5
2565,5
2566,5
2567,8
2568,6
2569,5
2570,1
2571,3
2572,5
2573,3
2574,8
2575,1
2576,8
2577,3
2578,8
2579,3
2580,1
2581,2
2582,5
2583,3
2584,5
2585,5
2586,8
2587,1
2588,4
2589,1
2590,2
2591,4
2592,5
2593,8
2594,1
2595,3
2596,3
2597,3
2598,1
2599,3
2600,2
2601,5
2602,3
2603,8
2604,1
2605,3
2606,5
2607,1
2608,2
2609,5
2610,0
2611,7
2612,3
2613,1
2614,8
2615,2
2616,8
2617,4
2618,8
2619,3
2620,1
2621,4
2622,5
2623,1
2624,3
2625,2
2626,1
2627,6
2628,5
2629,5
2630,1
2631,8
2632,4
2633,4
2634,3
2635,3
2636,5
2637,5
2638,3
2639,3
2640,3
2641,6
2642,1
2643,6
2644,1
2645,3
2646,3
2647,1
2648,0
2649,5
2650,4
2651,8
2652,1
2653,3
2654,0
2655,3
2656,3
2657,5
2658,3
2659,0
2660,3
2661,2
2662,3
2663,8
2664,5
2665,3
2666,5
2667,3
2668,0
2669,3
2670,1
2671,5
2672,2
2673,5
2674,1
2675,5
2676,3
2677,2
2678,5
2679,1
2680,3
2681,1
2682,6
2683,1
2684,3
2685,1
2686,2
2687,8
2688,8
2689,5
2690,3
2691,4
2692,7
2693,8
2694,3
2695,3
2696,1
2697,5
2698,3
2699,2
2700,3
2701,8
2702,3
2703,8
2704,5
2705,1
2706,5
2707,3
2708,3
2709,5
2710,1
2711,3
2712,1
2713,5
2714,1
2715,6
2716,7
2717,8
2718,5
2719,3
2720,5
2721,5
2722,3
2723,3
2724,1
2725,3
2726,1
2727,5
2728,2
2729,2
2730,6
2731,1
2732,3
2733,5
2734,5
2735,5
2736,6
2737,3
2738,3
2739,5
2740,5
2741,3
2742,3
2743,0
2744,6
2745,5
2746,7
2747,5
2748,1
2749,6
2750,8
2751,5
2752,3
2753,5
2754,1
2755,3
2756,0
2757,1
2758,3
2759,3
2760,3
2761,3
2762,5
2763,7
2764,3
2765,5
2766,5
2767,1
2768,8
2769,1
2770,1
2771,5
2772,1
2773,0
2774,3
2775,2
2776,8
2777,3
2778,2
2779,3
2780,1
2781,5
2782,1
2783,1
2784,1
2785,3
2786,3
2787,3
2788,5
2789,1
2790,6
2791,1
2792,8
2793,8
2794,5
2795,7
2796,3
2797,3
2798,5
2799,8
2800,7
2801,5
2802,1
2803,5
2804,4
2805,8
2806,0
2807,1
2808,2
2809,3
2810,8
2811,8
2812,8
2813,3
2814,1
2815,1
2816,1
2817,0
2818,3
2819,7
2820,5
2821,1
2822,3
2823,3
2824,4
2825,8
2826,3
2827,1
2828,5
2829,0
2830,8
2831,1
2832,5
2833,3
2834,7
2835,5
2836,5
2837,4
2838,0
2839,1
2840,6
2841,5
2842,0
2843,4
2844,3
2845,3
2846,5
2847,3
2848,5
2849,4
2850,1
2851,1
2852,7
2853,1
2854,5
2855,3
2856,3
2857,2
2858,5
2859,8
2860,0
2861,1
2862,5
2863,3
2864,1
2865,3
2866,1
2867,8
2868,0
2869,5
2870,3
2871,8
2872,3
2873,4
2874,2
2875,5
2876,4
2877,1
2878,3
2879,8
2880,1
2881,1
2882,5
2883,8
2884,3
2885,7
2886,3
2887,0
2888,3
2889,5
2890,4
2891,1
2892,5
2893,4
2894,5
2895,8
2896,1
2897,8
2898,3
2899,3
2900,5
2901,5
2902,5
2903,3
2904,3
2905,5
2906,8
2907,4
2908,3
2909,4
2910,5
2911,7
2912,5
2913,5
2914,0
2915,3
2916,3
2917,8
2918,3
2919,4
2920,0
2921,3
2922,5
2923,5
2924,4
2925,5
2926,4
2927,3
2928,1
2929,6
2930,5
2931,8
2932,3
2933,8
2934,4
2935,5
2936,5
2937,5
2938,3
2939,5
2940,3
2941,4
2942,0
2943,8
2944,7
2945,4
2946,8
2947,1
2948,5
2949,3
2950,1
2951,4
2952,1
2953,8
2954,3
2955,8
2956,3
2957,5
2958,5
2959,6
2960,3
2961,5
2962,7
2963,8
2964,1
2965,8
2966,1
2967,5
2968,8
2969,5
2970,3
2971,1
2972,7
2973,1
2974,4
2975,4
2976,6
2977,5
2978,1
2979,5
2980,3
2981,5
2982,1
2983,4
2984,5
2985,3
2986,5
2987,3
2988,8
2989,3
2990,4
2991,3
2992,5
2993,8
2994,3
2995,5
