ID,Employment Type
5794,1
5795,0
5796,1
5797,1
5798,0
5799,0
5800,0
5801,0
5802,0
5803,0
5804,0
5805,1
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,1
5813,0
5814,0
5815,1
5816,0
5817,0
5818,0
5819,1
5820,1
5821,1
5822,0
5823,1
5824,0
5825,1
5826,1
5827,0
5828,1
5829,1
5830,1
5831,0
5832,1
5833,1
5834,1
5835,0
5836,0
5837,0
5838,1
5839,1
5840,0
5841,0
5842,1
5843,0
5844,0
5845,0
5846,0
5847,1
5848,1
5849,0
5850,1
5851,0
5852,1
5853,0
5854,0
5855,0
5856,0
5857,1
5858,0
5859,0
5860,0
5861,0
5862,0
5863,0
5864,1
5865,0
5866,1
5867,1
5868,0
5869,1
5870,1
5871,1
5872,1
5873,1
5874,1
5875,0
5876,1
5877,0
5878,1
5879,1
5880,1
5881,1
5882,0
5883,0
5884,0
5885,1
5886,0
5887,1
5888,1
5889,1
5890,0
5891,0
5892,1
5893,0
5894,0
5895,0
5896,1
5897,1
5898,1
5899,0
5900,1
5901,1
5902,0
5903,1
5904,1
5905,1
5906,1
5907,0
5908,0
5909,0
5910,1
5911,1
5912,0
5913,0
5914,1
5915,0
5916,1
5917,0
5918,1
5919,1
5920,0
5921,1
5922,0
5923,0
5924,1
5925,0
5926,0
5927,1
5928,0
5929,1
5930,1
5931,0
5932,1
5933,1
5934,1
5935,0
5936,0
5937,1
5938,1
5939,0
5940,1
5941,1
5942,0
5943,0
5944,0
5945,1
5946,1
5947,0
5948,0
5949,0
5950,0
5951,1
5952,1
5953,1
5954,0
5955,1
5956,0
5957,0
5958,0
5959,0
5960,1
5961,1
5962,1
5963,1
5964,0
5965,0
5966,1
5967,1
5968,1
5969,1
5970,0
5971,1
5972,1
5973,1
5974,0
5975,0
5976,1
5977,1
5978,0
5979,0
5980,1
5981,0
5982,0
5983,1
5984,0
5985,1
5986,1
5987,1
5988,1
5989,1
5990,0
5991,1
5992,0
5993,1
5994,0
5995,1
5996,1
5997,1
5998,1
5999,1
6000,0
6001,0
6002,1
6003,1
6004,1
6005,0
6006,0
6007,1
6008,1
6009,1
6010,0
6011,1
6012,1
6013,0
6014,1
6015,1
6016,1
6017,1
6018,0
6019,1
6020,0
6021,1
6022,0
6023,0
6024,1
6025,0
6026,1
6027,1
6028,1
6029,1
6030,1
6031,0
6032,1
6033,0
6034,0
6035,0
6036,1
6037,1
6038,0
6039,1
6040,1
6041,1
6042,1
6043,1
6044,1
6045,1
6046,1
6047,0
6048,0
6049,1
6050,1
6051,0
6052,1
6053,1
6054,0
6055,1
6056,0
6057,1
6058,1
6059,1
6060,1
6061,1
6062,1
6063,0
6064,1
6065,0
6066,0
6067,1
6068,1
6069,1
6070,1
6071,0
6072,1
6073,1
6074,1
6075,1
6076,1
6077,1
6078,1
6079,0
6080,1
6081,0
6082,1
6083,1
6084,0
6085,1
6086,1
6087,0
6088,0
6089,1
6090,0
6091,0
6092,1
6093,1
6094,0
6095,0
6096,0
6097,1
6098,1
6099,1
6100,0
6101,1
6102,1
6103,1
6104,0
6105,0
6106,0
6107,1
6108,1
6109,0
6110,1
6111,0
6112,1
6113,0
6114,1
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,1
6122,0
6123,0
6124,1
6125,1
6126,1
6127,1
6128,1
6129,0
6130,0
6131,0
6132,0
6133,1
6134,1
6135,1
6136,1
6137,1
6138,1
6139,1
6140,1
6141,1
6142,1
6143,0
6144,1
6145,1
6146,0
6147,1
6148,0
6149,0
6150,0
6151,0
6152,1
6153,1
6154,1
6155,1
6156,1
6157,1
6158,0
6159,0
6160,0
6161,1
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,1
6171,0
6172,0
6173,0
6174,1
6175,0
6176,1
6177,1
6178,1
6179,1
6180,1
6181,1
6182,0
6183,1
6184,1
6185,1
6186,0
6187,0
6188,1
6189,0
6190,1
6191,0
6192,0
6193,1
6194,1
6195,0
6196,0
6197,0
6198,0
6199,1
6200,1
6201,1
6202,1
6203,1
6204,1
6205,1
6206,0
6207,0
6208,1
6209,1
6210,1
6211,1
6212,1
6213,1
6214,0
6215,1
6216,0
6217,0
6218,0
6219,0
6220,0
6221,0
6222,0
6223,0
6224,1
6225,1
6226,1
6227,0
6228,0
6229,1
6230,1
6231,1
6232,1
6233,1
6234,1
6235,1
6236,1
6237,0
6238,0
6239,1
6240,1
6241,0
6242,0
6243,1
6244,1
6245,1
6246,0
6247,0
6248,1
6249,0
6250,1
6251,1
6252,1
6253,1
6254,1
6255,0
6256,0
6257,1
6258,1
6259,1
6260,0
6261,1
6262,0
6263,0
6264,0
6265,1
6266,1
6267,1
6268,1
6269,0
6270,1
6271,0
6272,1
6273,0
6274,0
6275,1
6276,1
6277,1
6278,0
6279,1
6280,0
6281,0
6282,1
6283,0
6284,1
6285,0
6286,1
6287,0
6288,1
6289,0
6290,0
6291,0
6292,1
6293,0
6294,1
6295,1
6296,1
6297,1
6298,0
6299,0
6300,0
6301,0
6302,1
6303,0
6304,0
6305,1
6306,0
6307,1
6308,0
6309,0
6310,0
6311,0
6312,1
6313,1
6314,1
6315,0
6316,1
6317,1
6318,1
6319,0
6320,1
6321,1
6322,1
6323,0
6324,1
6325,1
6326,1
6327,1
6328,0
6329,0
6330,1
6331,0
6332,1
6333,0
6334,1
6335,1
6336,1
6337,1
6338,0
6339,0
6340,1
6341,1
6342,1
6343,1
6344,0
6345,0
6346,0
6347,0
6348,0
6349,1
6350,0
6351,0
6352,0
6353,1
6354,1
6355,0
6356,1
6357,0
6358,1
6359,1
6360,1
6361,0
6362,1
6363,0
6364,0
6365,1
6366,1
6367,1
6368,1
6369,1
6370,0
6371,0
6372,0
6373,1
6374,0
6375,0
6376,1
6377,1
6378,1
6379,1
6380,0
6381,1
6382,1
6383,1
6384,0
6385,1
6386,0
6387,1
6388,0
6389,0
6390,1
6391,1
6392,1
6393,1
6394,0
6395,0
6396,0
6397,0
6398,1
6399,0
6400,0
6401,1
6402,0
6403,1
6404,0
6405,1
6406,1
6407,1
6408,0
6409,1
6410,1
6411,1
6412,1
6413,0
6414,0
6415,0
6416,1
6417,1
6418,1
6419,0
6420,1
6421,1
6422,1
6423,0
6424,0
6425,0
6426,1
6427,1
6428,1
6429,1
6430,1
6431,0
6432,0
6433,1
6434,0
6435,1
6436,0
6437,1
6438,1
6439,0
6440,1
6441,1
6442,0
6443,0
6444,0
6445,1
6446,1
6447,0
6448,0
6449,0
6450,0
6451,0
6452,0
6453,1
6454,1
6455,1
6456,1
6457,0
6458,1
6459,1
6460,0
6461,1
6462,0
6463,1
6464,1
6465,0
6466,1
6467,0
6468,0
6469,1
6470,1
6471,0
6472,1
6473,0
6474,0
6475,0
6476,0
6477,0
6478,1
6479,0
6480,0
6481,1
6482,0
6483,0
6484,1
6485,0
6486,0
6487,1
6488,1
6489,1
6490,0
6491,1
6492,1
6493,0
6494,0
6495,1
6496,0
6497,0
6498,0
6499,1
6500,1
6501,0
6502,0
6503,1
6504,0
6505,1
6506,1
6507,0
6508,0
6509,1
6510,0
6511,0
6512,1
6513,0
6514,0
6515,0
6516,1
6517,1
6518,1
6519,1
6520,0
6521,1
6522,1
6523,1
6524,0
6525,1
6526,1
6527,1
6528,1
6529,1
6530,0
6531,0
6532,1
6533,0
6534,0
6535,0
6536,0
6537,1
6538,0
6539,1
6540,1
6541,0
6542,0
6543,1
6544,1
6545,1
6546,1
6547,0
6548,1
6549,0
6550,1
6551,0
6552,0
6553,1
6554,1
6555,0
6556,0
6557,0
6558,1
6559,1
6560,0
6561,1
6562,1
6563,1
6564,0
6565,0
6566,0
6567,0
6568,1
6569,0
6570,1
6571,0
6572,1
6573,1
6574,0
6575,0
6576,0
6577,0
6578,1
6579,1
6580,0
6581,0
6582,0
6583,0
6584,1
6585,1
6586,1
6587,0
6588,1
6589,1
6590,1
6591,0
6592,0
6593,1
6594,0
6595,0
6596,0
6597,1
6598,1
6599,1
6600,0
6601,0
6602,1
6603,1
6604,0
6605,0
6606,0
6607,0
6608,0
6609,0
6610,1
6611,1
6612,1
6613,0
6614,0
6615,1
6616,1
6617,0
6618,0
6619,0
6620,0
6621,0
6622,0
6623,1
6624,1
6625,0
6626,1
6627,0
6628,1
6629,1
6630,0
6631,1
6632,0
6633,1
6634,0
6635,1
6636,1
6637,0
6638,1
6639,1
6640,1
6641,1
6642,0
6643,1
6644,1
6645,0
6646,0
6647,1
6648,0
6649,0
6650,1
6651,0
6652,1
6653,0
6654,1
6655,0
6656,1
6657,1
6658,0
6659,0
6660,1
6661,0
6662,0
6663,0
6664,1
6665,1
6666,0
6667,1
6668,1
6669,1
6670,1
6671,0
6672,0
6673,1
6674,1
6675,1
6676,0
6677,1
6678,0
6679,1
6680,0
6681,0
6682,0
6683,1
6684,1
6685,0
6686,1
6687,1
6688,1
6689,0
6690,1
6691,1
6692,0
6693,1
6694,1
6695,1
6696,0
6697,1
6698,0
6699,0
6700,1
6701,1
6702,1
6703,0
6704,0
6705,1
6706,0
6707,1
6708,0
6709,0
6710,1
6711,1
6712,0
6713,1
6714,1
6715,0
6716,0
6717,1
6718,0
6719,1
6720,0
6721,1
6722,0
6723,1
6724,1
6725,0
6726,1
6727,1
6728,1
6729,1
6730,1
6731,1
6732,1
6733,1
6734,1
6735,1
6736,0
6737,1
6738,1
6739,0
6740,1
6741,0
6742,1
6743,1
6744,0
6745,1
6746,1
6747,1
6748,0
6749,0
6750,0
6751,1
6752,0
6753,1
6754,1
6755,1
6756,0
6757,0
6758,1
6759,1
6760,1
6761,0
6762,1
6763,1
6764,0
6765,0
6766,1
6767,1
6768,1
6769,0
6770,1
6771,1
6772,1
6773,1
6774,1
6775,0
6776,1
6777,0
6778,0
6779,0
6780,0
6781,0
6782,1
6783,0
6784,0
6785,0
6786,1
6787,1
6788,0
6789,1
6790,0
6791,0
6792,0
6793,1
6794,1
6795,0
6796,1
6797,1
6798,1
6799,1
6800,0
6801,1
6802,0
6803,1
6804,0
6805,0
6806,0
6807,1
6808,0
6809,0
6810,0
6811,0
6812,1
6813,0
6814,1
6815,0
6816,1
6817,1
6818,0
6819,1
6820,1
6821,1
6822,1
6823,1
6824,0
6825,0
6826,0
6827,1
6828,1
6829,0
6830,0
6831,0
6832,1
6833,1
6834,0
6835,0
6836,0
6837,0
6838,1
6839,1
6840,0
6841,1
6842,1
6843,1
6844,1
6845,1
6846,1
6847,0
6848,1
6849,0
6850,0
6851,1
6852,0
6853,1
6854,0
6855,0
6856,1
6857,1
6858,1
6859,1
6860,1
6861,1
6862,1
6863,1
6864,1
6865,1
6866,1
6867,1
6868,0
6869,1
6870,0
6871,1
6872,0
6873,1
6874,1
6875,1
6876,0
6877,0
6878,0
6879,1
6880,0
6881,1
6882,1
6883,1
6884,0
6885,0
6886,1
6887,1
6888,1
6889,0
6890,0
6891,0
6892,1
6893,0
6894,1
6895,0
6896,1
6897,0
6898,1
6899,0
6900,0
6901,0
6902,1
6903,1
6904,1
6905,1
6906,1
6907,1
6908,0
6909,1
6910,1
6911,0
6912,0
6913,0
6914,0
6915,1
6916,1
6917,0
6918,1
6919,1
6920,1
6921,1
6922,1
6923,0
6924,1
6925,0
6926,1
6927,0
6928,0
6929,0
6930,1
6931,1
6932,1
6933,1
6934,0
6935,0
6936,1
6937,1
6938,0
6939,1
6940,1
6941,0
6942,0
6943,1
6944,0
6945,1
6946,0
6947,1
6948,1
6949,1
6950,0
6951,1
6952,0
6953,0
6954,1
6955,0
6956,0
6957,0
6958,1
6959,1
6960,0
6961,1
6962,0
6963,1
6964,1
6965,0
6966,1
6967,0
6968,0
6969,0
6970,0
6971,0
6972,1
6973,1
6974,0
6975,1
6976,1
6977,1
6978,1
6979,1
6980,1
6981,0
6982,1
6983,1
6984,0
6985,1
6986,1
6987,1
6988,1
6989,0
6990,1
6991,1
6992,0
6993,0
6994,0
6995,1
6996,1
6997,0
6998,0
6999,1
7000,0
7001,1
7002,0
7003,0
7004,0
7005,1
7006,1
7007,0
7008,0
7009,1
7010,1
7011,1
7012,0
7013,1
7014,0
7015,1
7016,1
7017,1
7018,0
7019,1
7020,1
7021,0
7022,1
7023,1
7024,0
7025,0
7026,0
7027,1
7028,1
7029,1
7030,1
7031,0
7032,1
7033,1
7034,1
7035,1
7036,1
7037,0
7038,0
7039,1
7040,1
7041,1
7042,0
7043,0
7044,0
7045,1
7046,0
7047,0
7048,1
7049,1
7050,0
7051,0
7052,1
7053,1
7054,1
7055,0
7056,0
7057,1
7058,1
7059,0
7060,0
7061,1
7062,0
7063,0
7064,1
7065,1
7066,0
7067,0
7068,1
7069,1
7070,0
7071,1
7072,0
7073,1
7074,1
7075,1
7076,0
7077,0
7078,0
7079,0
7080,1
7081,0
7082,0
7083,0
7084,1
7085,0
7086,0
7087,0
7088,0
7089,1
7090,1
7091,0
7092,0
7093,0
7094,1
7095,0
7096,1
7097,1
7098,0
7099,1
7100,1
7101,1
7102,1
7103,1
7104,0
7105,0
7106,1
7107,1
7108,0
7109,0
7110,0
7111,1
7112,1
7113,1
7114,1
7115,1
7116,1
7117,1
7118,0
7119,1
7120,0
7121,0
7122,1
7123,1
7124,1
7125,1
7126,1
7127,1
7128,1
7129,0
7130,1
7131,1
7132,1
7133,0
7134,0
7135,1
7136,0
7137,1
7138,1
7139,1
7140,1
7141,1
7142,1
7143,0
7144,0
7145,1
7146,0
7147,1
7148,1
7149,1
7150,1
7151,0
7152,1
7153,1
7154,1
7155,0
7156,1
7157,0
7158,0
7159,1
7160,0
7161,0
7162,0
7163,0
7164,1
7165,0
7166,1
7167,0
7168,0
7169,0
7170,0
7171,1
7172,1
7173,0
7174,1
7175,0
7176,1
7177,1
7178,0
7179,0
7180,0
7181,1
7182,0
7183,1
7184,0
7185,1
7186,1
7187,0
7188,1
7189,1
7190,0
7191,0
7192,0
7193,0
7194,1
7195,1
7196,1
7197,1
7198,1
7199,1
7200,0
7201,1
7202,1
7203,1
7204,1
7205,0
7206,1
7207,1
7208,1
7209,1
7210,1
7211,1
7212,1
7213,1
7214,1
7215,1
7216,0
7217,1
7218,1
7219,1
7220,1
7221,0
7222,0
7223,1
7224,1
7225,0
7226,1
7227,0
7228,0
7229,1
7230,0
7231,1
7232,0
7233,1
7234,0
7235,1
7236,1
7237,0
7238,0
7239,1
7240,1
7241,1
7242,0
7243,0
7244,1
7245,1
7246,1
7247,1
7248,1
7249,1
7250,0
7251,0
7252,0
7253,1
7254,1
7255,0
7256,1
7257,1
7258,0
7259,1
7260,1
7261,0
7262,1
7263,1
7264,0
7265,1
7266,1
7267,1
7268,0
7269,1
7270,0
7271,1
7272,1
7273,1
7274,0
7275,1
7276,0
7277,1
7278,1
7279,1
7280,1
7281,0
7282,0
7283,0
7284,1
7285,1
7286,1
7287,0
7288,1
7289,1
7290,1
7291,0
7292,1
7293,1
7294,0
7295,1
7296,1
7297,0
7298,0
7299,1
7300,1
7301,0
7302,0
7303,0
7304,1
7305,0
7306,1
7307,1
7308,0
7309,1
7310,0
7311,1
7312,0
7313,1
7314,1
7315,0
7316,1
7317,0
7318,0
7319,0
7320,0
7321,1
7322,1
7323,0
7324,1
7325,1
7326,1
7327,0
7328,0
7329,0
7330,1
7331,1
7332,0
7333,1
7334,0
7335,0
7336,1
7337,1
7338,1
7339,0
7340,0
7341,1
7342,0
7343,0
7344,1
7345,0
7346,1
7347,1
7348,1
7349,1
7350,0
7351,1
7352,1
7353,1
7354,1
7355,0
7356,0
7357,1
7358,0
7359,0
7360,0
7361,1
7362,1
7363,1
7364,0
7365,1
7366,1
7367,1
7368,0
7369,1
7370,0
7371,1
7372,1
7373,1
7374,1
7375,1
7376,0
7377,0
7378,0
7379,0
7380,0
7381,1
7382,1
7383,1
7384,1
7385,0
7386,1
7387,1
7388,1
7389,0
7390,1
7391,1
7392,1
7393,1
7394,1
7395,0
7396,0
7397,0
7398,1
7399,1
7400,1
7401,0
7402,1
7403,1
7404,1
7405,1
7406,0
7407,0
7408,1
7409,1
7410,1
7411,1
7412,1
7413,1
7414,0
7415,0
7416,1
7417,1
7418,1
7419,0
7420,0
7421,1
7422,1
7423,1
7424,0
7425,0
7426,0
7427,1
7428,0
7429,1
7430,0
7431,1
7432,0
7433,0
7434,0
7435,1
7436,1
7437,1
7438,1
7439,1
7440,1
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,1
7448,1
7449,1
7450,1
7451,1
7452,1
7453,1
7454,1
7455,0
7456,0
7457,1
7458,1
7459,1
7460,1
7461,0
7462,1
7463,0
7464,0
7465,1
7466,1
7467,1
7468,1
7469,0
7470,0
7471,1
7472,1
7473,0
7474,1
7475,1
7476,1
7477,0
7478,0
7479,1
7480,0
7481,0
7482,0
7483,1
7484,1
7485,0
7486,0
7487,1
7488,1
7489,1
7490,1
7491,1
7492,1
7493,1
7494,0
7495,0
7496,1
7497,0
7498,1
7499,0
7500,0
7501,1
7502,1
7503,1
7504,0
7505,1
7506,1
7507,1
7508,0
7509,1
7510,1
7511,1
7512,1
7513,0
7514,1
7515,1
7516,0
7517,0
7518,1
7519,1
7520,0
7521,1
7522,1
7523,1
7524,0
7525,0
7526,0
7527,0
7528,1
7529,1
7530,0
7531,0
7532,0
7533,1
7534,0
7535,1
7536,0
7537,0
7538,1
7539,0
7540,1
7541,1
7542,1
7543,1
7544,1
7545,1
7546,1
7547,1
7548,0
7549,1
7550,1
7551,1
7552,1
7553,1
7554,0
7555,0
7556,0
7557,0
7558,1
7559,1
7560,1
7561,1
7562,0
7563,1
7564,0
7565,0
7566,0
7567,1
7568,1
7569,0
7570,1
7571,0
7572,1
7573,1
7574,1
7575,0
7576,1
7577,0
7578,1
7579,0
7580,1
7581,1
7582,1
7583,1
7584,0
7585,0
7586,1
7587,1
7588,1
7589,1
7590,1
7591,1
7592,1
7593,1
7594,1
7595,0
7596,0
7597,0
7598,1
7599,0
7600,1
7601,1
7602,1
7603,0
7604,1
7605,1
7606,1
7607,0
7608,0
7609,0
7610,1
7611,0
7612,1
7613,1
7614,0
7615,1
7616,1
7617,1
7618,1
7619,0
7620,0
7621,1
7622,1
7623,0
7624,1
7625,1
7626,1
7627,0
7628,1
7629,1
7630,0
7631,1
7632,1
7633,1
7634,0
7635,1
7636,0
7637,0
7638,1
7639,1
7640,0
7641,0
7642,1
7643,0
7644,1
7645,1
7646,0
7647,1
7648,1
7649,0
7650,1
7651,1
7652,0
7653,1
7654,1
7655,0
7656,0
7657,1
7658,1
7659,1
7660,1
7661,1
7662,0
7663,0
7664,0
7665,1
7666,0
7667,1
7668,0
7669,0
7670,1
7671,1
7672,1
7673,1
7674,1
7675,1
7676,1
7677,0
7678,0
7679,1
7680,0
7681,0
7682,0
7683,1
7684,0
7685,1
7686,1
7687,0
7688,1
7689,1
7690,1
7691,1
7692,1
7693,0
7694,1
7695,0
7696,1
7697,0
7698,1
7699,1
7700,1
7701,1
7702,0
7703,1
7704,1
7705,0
7706,1
7707,1
7708,0
7709,0
7710,1
7711,1
7712,0
7713,0
7714,1
7715,1
7716,1
7717,1
7718,1
7719,1
7720,0
7721,1
7722,0
7723,0
7724,0
7725,1
7726,1
7727,0
7728,1
7729,0
7730,1
7731,0
7732,1
7733,1
7734,1
7735,1
7736,1
7737,0
7738,1
7739,0
7740,0
7741,0
7742,1
7743,1
7744,1
7745,1
7746,1
7747,1
7748,0
7749,0
7750,1
7751,1
7752,1
7753,1
7754,0
7755,1
7756,1
7757,1
7758,0
7759,0
7760,0
7761,1
7762,1
7763,0
7764,0
7765,1
7766,0
7767,1
7768,0
7769,1
7770,1
7771,1
7772,0
7773,0
7774,0
7775,1
7776,1
7777,1
7778,1
7779,0
7780,0
7781,1
7782,0
7783,0
7784,1
7785,0
7786,1
7787,1
7788,0
7789,1
7790,0
7791,1
7792,0
7793,1
7794,1
7795,1
7796,1
7797,0
7798,0
7799,0
7800,1
7801,1
7802,1
7803,1
7804,0
7805,1
7806,1
7807,1
7808,0
7809,1
7810,0
7811,1
7812,0
7813,0
7814,0
7815,0
7816,0
7817,1
7818,0
7819,1
7820,0
7821,0
7822,1
7823,0
7824,0
7825,1
7826,0
7827,1
7828,0
7829,0
7830,1
7831,1
7832,1
7833,1
7834,1
7835,1
7836,0
7837,0
7838,1
7839,1
7840,1
7841,1
7842,0
7843,0
7844,1
7845,1
7846,1
7847,1
7848,1
7849,0
7850,1
7851,0
7852,1
7853,0
7854,1
7855,1
7856,0
7857,0
7858,1
7859,0
7860,0
7861,1
7862,0
7863,0
7864,0
7865,0
7866,0
7867,1
7868,1
7869,1
7870,1
7871,1
7872,1
7873,1
7874,1
7875,1
7876,0
7877,1
7878,1
7879,0
7880,0
7881,1
7882,1
7883,0
7884,1
7885,0
7886,1
7887,1
7888,0
7889,1
7890,0
7891,1
7892,0
7893,1
7894,1
7895,0
7896,0
7897,1
7898,1
7899,0
7900,1
7901,1
7902,1
7903,1
7904,1
7905,0
7906,1
7907,0
7908,1
7909,1
7910,0
7911,0
7912,0
7913,0
7914,1
7915,1
7916,0
7917,1
7918,1
7919,0
7920,1
7921,1
7922,1
7923,0
7924,0
7925,0
7926,1
7927,0
7928,1
7929,0
7930,0
7931,1
7932,1
7933,0
7934,0
7935,1
7936,1
7937,1
7938,0
7939,0
7940,1
7941,1
7942,0
7943,0
7944,0
7945,0
7946,1
7947,0
7948,1
7949,0
7950,1
7951,1
7952,0
7953,0
7954,1
7955,1
7956,1
7957,0
7958,0
7959,1
7960,0
7961,0
7962,1
7963,0
7964,1
7965,0
7966,1
7967,0
7968,1
7969,0
7970,1
7971,0
7972,1
7973,1
7974,0
7975,1
7976,0
7977,0
7978,0
7979,1
7980,1
7981,0
7982,0
7983,1
7984,1
7985,0
7986,1
7987,0
7988,1
7989,0
7990,0
7991,1
7992,1
7993,0
7994,0
7995,1
7996,1
7997,0
7998,1
7999,1
8000,0
8001,1
8002,1
8003,0
8004,1
8005,0
8006,0
8007,0
8008,1
8009,1
8010,0
8011,1
8012,1
8013,1
8014,1
8015,0
8016,1
8017,1
8018,0
8019,1
8020,0
8021,0
8022,1
8023,1
8024,0
8025,0
8026,0
8027,1
8028,0
8029,0
8030,1
8031,1
8032,0
8033,0
8034,1
8035,0
8036,0
8037,1
8038,1
8039,0
8040,0
8041,0
8042,1
8043,1
8044,0
8045,1
8046,0
8047,1
8048,1
8049,0
8050,1
8051,1
8052,0
8053,0
8054,0
8055,1
8056,0
8057,1
8058,0
8059,1
8060,0
8061,1
8062,1
8063,0
8064,1
8065,0
8066,1
8067,1
8068,0
8069,1
8070,1
8071,1
8072,0
8073,0
8074,1
8075,0
8076,1
8077,1
8078,0
8079,0
8080,1
8081,1
8082,0
8083,1
8084,1
8085,1
8086,1
8087,0
8088,0
8089,0
8090,1
8091,0
8092,1
8093,1
8094,1
8095,1
8096,0
8097,1
8098,1
8099,1
8100,0
8101,1
8102,0
8103,1
8104,0
8105,1
8106,1
8107,1
8108,0
8109,0
8110,0
8111,1
8112,1
8113,0
8114,1
8115,1
8116,1
8117,0
8118,1
8119,1
8120,0
8121,1
8122,1
8123,1
8124,1
8125,1
8126,0
8127,0
8128,0
8129,0
8130,1
8131,0
8132,0
8133,1
8134,1
8135,0
8136,0
8137,1
8138,1
8139,0
8140,0
8141,1
8142,0
8143,0
8144,1
8145,1
8146,1
8147,1
8148,0
8149,0
8150,0
8151,1
8152,0
8153,1
8154,0
8155,1
8156,0
8157,1
8158,0
8159,0
8160,1
8161,0
8162,0
8163,1
8164,0
8165,1
8166,0
8167,0
8168,1
8169,0
8170,1
8171,1
8172,0
8173,1
8174,0
8175,1
8176,1
8177,0
8178,1
8179,1
8180,0
8181,0
8182,1
8183,0
8184,1
8185,0
8186,1
8187,1
8188,0
8189,0
8190,1
8191,0
8192,0
8193,1
8194,1
8195,1
8196,1
8197,0
8198,0
8199,0
8200,0
8201,1
8202,0
8203,1
8204,0
8205,0
8206,0
8207,1
8208,0
8209,0
8210,1
8211,1
8212,1
8213,0
8214,1
8215,0
8216,0
8217,1
8218,0
8219,1
8220,1
8221,0
8222,1
8223,1
8224,0
8225,0
8226,0
8227,0
8228,1
8229,0
8230,1
8231,1
8232,1
8233,1
8234,0
8235,1
8236,1
8237,1
8238,1
8239,1
8240,1
8241,0
8242,1
8243,1
8244,1
8245,0
8246,0
8247,1
8248,0
8249,1
8250,0
8251,1
8252,0
8253,1
8254,1
8255,1
8256,0
8257,1
8258,1
8259,0
8260,1
8261,1
8262,0
8263,0
8264,0
8265,1
8266,1
8267,0
8268,0
8269,1
8270,1
8271,0
8272,1
8273,1
8274,0
8275,1
8276,1
8277,1
8278,1
8279,0
8280,0
8281,1
8282,1
8283,1
8284,1
8285,1
8286,1
8287,0
8288,1
8289,0
8290,1
8291,1
8292,1
8293,1
8294,0
8295,0
8296,0
8297,0
8298,1
8299,1
8300,0
8301,0
8302,0
8303,1
8304,0
8305,1
8306,0
8307,1
8308,1
8309,1
8310,1
8311,0
8312,1
8313,0
8314,0
8315,1
8316,0
8317,1
8318,0
8319,1
8320,0
8321,1
8322,0
8323,1
8324,0
8325,1
8326,1
8327,0
8328,1
8329,1
8330,1
8331,1
8332,1
8333,0
8334,0
8335,0
8336,0
8337,0
8338,1
8339,0
8340,0
8341,0
8342,0
8343,0
8344,1
8345,0
8346,0
8347,0
8348,1
8349,1
8350,0
8351,1
8352,1
8353,1
8354,1
8355,1
8356,1
8357,1
8358,0
8359,1
8360,1
8361,0
8362,1
8363,1
8364,0
8365,1
8366,0
8367,0
8368,0
8369,0
8370,1
8371,0
8372,1
8373,0
8374,1
8375,0
8376,1
8377,1
8378,1
8379,0
8380,1
8381,1
8382,1
8383,0
8384,0
8385,0
8386,1
8387,0
8388,0
8389,1
8390,0
8391,1
8392,0
8393,0
8394,1
8395,1
8396,1
8397,1
8398,0
8399,1
8400,1
8401,1
8402,1
8403,0
8404,0
8405,0
8406,0
8407,1
8408,1
8409,1
8410,0
8411,0
8412,1
8413,0
8414,1
8415,1
8416,1
8417,0
8418,1
8419,0
8420,1
8421,0
8422,0
8423,1
8424,1
8425,0
8426,1
8427,1
8428,1
8429,0
8430,0
8431,1
8432,0
8433,1
8434,0
8435,0
8436,1
8437,1
8438,1
8439,0
